Employee ID,Base Salary,House Rent Allowance,Medical Allowance,Transport Allowance,Tax,Insurance,Loan Repayment,Gross Salary,Net Salary
E1504,24971.96,5275.89,2534.15,1236.38,2852.12,1213.56,4816.13,34018.38,25136.57
E1505,34194.15,10117.23,5025.05,1549.23,5828.44,990.28,2940.42,50885.66000000001,41126.52000000001
E1506,79626.98,13300.87,5342.12,4435.7,11654.15,1824.74,2872.41,102705.66999999998,86354.36999999998
E1507,49635.16,14371.19,5033.39,2974.64,6515.68,960.85,4531.98,72014.38,60005.87
E1508,21668.33,2696.95,2424.48,1849.98,4249.48,1287.49,3143.82,28639.74,19958.950000000004
E1509,50932.02,7821.18,3395.36,4980.64,9690.01,1786.32,4949.66,67129.2,50703.21
E1510,26331.82,7827.63,2884.98,2246.2,4088.97,1183.69,4328.18,39290.63,29689.789999999997
E1511,55015.1,16489.3,7143.19,1837.75,3914.3,1707.78,2348.66,80485.34,72514.59999999999
E1512,38189.73,9005.34,3019.53,2984.27,6053.87,929.5,3933.15,53198.87,42282.350000000006
E1513,35353.06,6264.11,4332.28,1671.02,5138.6,1495.76,1456.69,47620.469999999994,39529.41999999999
E1514,45112.26,5992.93,2394.98,4285.88,5518.08,1630.7,1685.28,57786.05,48951.990000000005
E1515,48065.49,13519.41,2645.09,1813.05,4929.62,662.32,2306.26,66043.04,58144.84
E1516,91551.46,14550.9,5901.73,3256.46,15567.24,1438.77,540.55,115260.55,97713.99
E1517,48497.16,5627.36,3586.42,3757.31,4338.58,1285.08,899.87,61468.25,54944.72
E1518,85891.65,24722.48,9057.5,2861.88,12670.92,986.79,4270.35,122533.51,104605.45
E1519,48450.87,13830.68,5549.81,3567.91,5142.31,1315.08,4213.72,71399.27,60728.16
E1520,27122.07,4596.21,3562.93,1736.88,4089.46,1776.66,4817.07,37018.09,26334.899999999998
E1521,25850.17,4502.38,3417.88,1044.98,4135.23,979.9,227.19,34815.41,29473.090000000004
E1522,81139.7,16809.77,12003.95,7011.07,7000.92,1016.89,2253.96,116964.48999999999,106692.71999999999
E1523,36010.65,6595.76,2250.87,1132.39,6651.92,1293.31,2146.58,45989.670000000006,35897.86000000001
E1524,23346.58,5422.92,2168.67,2128.1,2727.15,1979.35,2185.73,33066.27,26174.039999999997
E1525,22430.86,5860.33,1951.14,1465.73,2551.1,736.44,1640.58,31708.06,26779.940000000002
E1526,60726.95,7872.6,8131.5,2349.29,11368.16,1549.68,743.11,79080.34,65419.39
E1527,38768.6,8628.31,1939.3,3258.68,2316.82,1402.22,4758.45,52594.89,44117.4
E1528,74839.77,9986.47,7472.88,3505.11,5521.73,791.54,1544.14,95804.23000000001,87946.82
E1529,36444.69,5238.51,1913.61,3443.93,6643.15,1071.12,3053.72,47040.740000000005,36272.75000000001
E1530,97785.55,13127.86,6503.19,7793.94,9928.97,700.58,3108.33,125210.54000000001,111472.66
E1531,95745.06,22512.55,5942.07,6771.18,18028.95,785.47,214.24,130970.85999999999,111942.19999999998
E1532,22873.46,2803.06,3420.93,1705.06,2731.32,1638.25,829.48,30802.510000000002,25603.460000000003
E1533,76741.78,18411.43,10314.53,6289.29,5068.08,738.09,2977.98,111757.02999999998,102972.87999999999
E1534,64690.46,12745.33,4317.49,3829.33,10087.01,1256.66,326.49,85582.61,73912.45
E1535,89994.37,24595.38,9821.2,8177.17,4665.18,1300.99,1413.08,132588.12,125208.87
E1536,22303.28,4230.6,1749.09,1354.7,2904.2,1422.65,546.01,29637.67,24764.809999999998
E1537,41876.88,9001.56,3328.26,2425.6,6840.94,703.34,43.96,56632.299999999996,49044.06
E1538,99795.13,19178.22,14073.91,8366.89,17639.22,951.93,379.97,141414.15000000002,122443.03000000003
E1539,94154.92,26266.66,12813.86,4174.38,12213.38,534.54,1844.86,137409.82,122817.04000000001
E1540,75908.72,12734.29,5453.1,5591.63,10212.9,585.93,4626.84,99687.74000000002,84262.07000000002
E1541,22044.44,6169.8,2856.98,1996.38,2016.92,791.1,4555.11,33067.6,25704.47
E1542,98145.9,20984.1,5752.48,3140.05,19566.7,1272.23,1177.11,128022.53,106006.48999999999
E1543,50929.38,7986.01,5319.63,3459.06,6257.02,721.74,2884.49,67694.08,57830.83
E1544,53522.24,12684.83,7201.47,2993.98,4219.42,869.89,1932.87,76402.51999999999,69380.34
E1545,62117.14,10338.39,4302.36,2793.34,12422.93,672.01,1620.75,79551.23,64835.53999999999
E1546,56650.37,13093.37,3023.57,3851.97,6854.55,681.41,714.1,76619.28000000001,68369.22000000002
E1547,46393.2,13620.73,6657.54,2644.02,5566.26,1542.49,3835.58,69315.48999999999,58371.15999999999
E1548,66807.46,11501.49,5140.76,4008.53,5909.98,1481.48,2405.29,87458.24,77661.49
E1549,91210.65,11810.58,5017.05,4461.17,9543.26,1707.79,828.81,112499.45,100419.59
E1550,81373.73,13522.69,11668.58,4817.19,16270.13,1522.27,633.52,111382.19,92956.27
E1551,56811.88,8843.36,4924.4,5444.87,5367.5,1898.78,1078.89,76024.50999999998,67679.33999999998
E1552,75998.57,15567.84,7949.76,7417.47,14612.42,1500.59,136.2,106933.64,90684.43
E1553,44051.36,5381.58,2596.78,2719.68,6466.65,1165.1,3961.84,54749.4,43155.81
E1554,76951.38,22541.69,8712.93,6981.16,15053.91,908.49,2752.16,115187.16,96472.6
E1555,86780.02,8791.87,10315.1,7521.69,5487.32,1155.21,785.16,113408.68000000001,105980.99
E1556,87622.68,19291.28,7645.95,7121.7,8208.29,1221.63,2338.38,121681.60999999999,109913.30999999998
E1557,95028.91,16377.23,8394.51,7610.35,16155.01,1649.82,2320.57,127411.0,107285.6
E1558,78214.07,12883.85,6077.35,2683.1,15362.38,1972.42,1457.94,99858.37000000002,81065.63000000003
E1559,92203.22,26137.29,6717.9,7177.06,11804.07,837.62,4904.48,132235.47,114689.3
E1560,47639.41,13485.27,2521.08,2191.44,7622.05,1528.7,546.03,65837.20000000001,56140.42000000001
E1561,36747.53,10926.25,3164.05,2130.8,1883.43,1359.2,1731.4,52968.630000000005,47994.600000000006
E1562,27145.08,6861.0,2992.77,938.47,1460.37,605.14,2851.99,37937.32,33019.82
E1563,52681.78,9477.72,2635.24,1770.68,3241.3,981.22,3690.63,66565.42,58652.27
E1564,30940.57,3289.16,4389.32,2709.29,1621.66,1383.74,1712.07,41328.34,36610.869999999995
E1565,84706.27,15901.38,6735.24,4958.33,14685.39,670.45,4397.12,112301.22000000002,92548.26000000001
E1566,98037.76,13046.59,12612.12,5037.25,17282.33,1346.95,347.1,128733.71999999999,109757.33999999998
E1567,78722.63,9597.69,4212.83,4518.0,5844.53,1395.72,4595.73,97051.15000000001,85215.17000000001
E1568,30274.49,9060.72,1518.38,2825.63,1993.53,1078.07,1492.62,43679.219999999994,39114.99999999999
E1569,30050.53,3368.65,2971.69,922.73,4900.42,1635.97,585.82,37313.600000000006,30191.390000000007
E1570,77969.56,9858.33,9758.39,7107.76,12243.09,923.45,4775.37,104694.04,86752.12999999999
E1571,74300.39,9221.71,8405.76,5966.51,6336.25,1782.1,1943.59,97894.37,87832.43
E1572,27333.67,6325.66,2795.45,2070.8,4495.47,1279.49,2003.84,38525.58,30746.780000000002
E1573,37611.97,8445.76,3623.08,2257.29,6148.18,697.07,4940.97,51938.100000000006,40151.880000000005
E1574,98029.57,12862.02,11455.49,4034.17,18883.58,1426.44,3437.26,126381.25000000001,102633.97000000002
E1575,83805.32,9564.46,4733.47,6071.78,9039.81,1202.83,2627.51,104175.03,91304.88
E1576,78523.1,13605.37,10277.34,4468.47,13782.81,869.97,3668.65,106874.28,88552.85
E1577,43551.65,9224.16,2709.36,2475.29,8476.92,637.59,2362.99,57960.46,46482.96
E1578,35120.73,9195.38,5201.7,1645.45,6307.19,922.53,143.23,51163.259999999995,43790.31
E1579,88872.73,13196.61,11800.71,3661.62,12224.26,1505.1,3299.96,117531.66999999998,100502.34999999998
E1580,65217.28,17764.42,9194.89,4154.63,5597.6,1625.74,88.52,96331.22,89019.36
E1581,68465.69,10892.45,4788.13,3382.24,10206.25,1125.26,2034.93,87528.51000000001,74162.07
E1582,82424.26,11436.28,7691.64,7857.94,13992.78,927.17,496.28,109410.12,93993.89
E1583,37798.13,10296.86,3515.09,1985.96,7195.37,1363.09,4258.29,53596.04,40779.29
E1584,32165.06,3538.58,2157.26,2076.27,5724.74,912.99,1418.81,39937.17,31880.629999999997
E1585,59202.48,13905.17,7317.99,4478.91,9015.38,1211.68,2029.23,84904.55000000002,72648.26000000002
E1586,29058.0,5248.9,2521.36,2137.43,1761.07,503.78,1462.3,38965.69,35238.54
E1587,36531.32,9514.33,2000.19,3325.91,4346.31,565.85,4334.44,51371.75,42125.15
E1588,97602.65,27016.37,7296.32,7997.35,18254.33,519.54,3246.4,139912.69,117892.42
E1589,56272.69,7367.7,6604.02,4170.1,6031.96,580.47,192.05,74414.51000000001,67610.03000000001
E1590,25290.38,6719.3,3355.8,862.99,4436.26,646.87,2589.29,36228.47,28556.050000000003
E1591,62221.24,8700.39,5856.07,3367.07,6582.05,1605.12,4376.31,80144.77000000002,67581.29000000002
E1592,86388.64,24713.29,7212.15,6101.03,10314.07,1325.59,820.1,124415.10999999999,111955.34999999999
E1593,77235.16,12735.18,7666.81,3941.01,13694.37,1926.18,2477.16,101578.15999999999,83480.44999999998
E1594,36470.21,5982.01,4616.63,2988.68,4152.23,1986.08,4682.82,50057.53,39236.4
E1595,94683.21,28288.19,6770.89,4578.64,18787.38,939.02,132.35,134320.93000000002,114462.18000000002
E1596,53148.89,14619.44,3397.68,3939.12,5962.0,777.93,2351.83,75105.12999999999,66013.37
E1597,75260.4,13469.55,5475.27,2598.69,10622.29,833.45,2490.86,96803.91,82857.31
E1598,85217.67,25373.65,10743.57,3434.74,14682.12,954.69,1996.78,124769.63000000002,107136.04000000002
E1599,70863.34,11170.35,7923.38,4730.93,3699.58,1381.8,2517.52,94688.0,87089.1
E1600,58411.99,6004.99,8226.98,2811.09,9243.86,1973.35,4079.59,75455.04999999999,60158.249999999985
E1601,32795.48,5910.85,4242.7,1435.07,3525.1,1519.8,4765.28,44384.1,34573.92
E1602,31460.4,3305.84,3309.29,2378.77,6140.44,1933.19,4678.74,40454.3,27701.930000000004
E1603,78424.47,19983.55,7001.99,5316.48,10464.86,1075.59,212.84,110726.49,98973.20000000001
E1604,70134.49,20656.14,4155.41,4872.05,6347.87,587.52,1631.46,99818.09000000001,91251.24000000002
E1605,57346.67,8631.03,8102.94,3828.46,10818.35,917.48,479.58,77909.1,65693.69
E1606,88476.03,10574.18,5387.25,4572.35,17691.85,803.67,160.05,109009.81,90354.24
E1607,56347.45,15931.76,8063.43,5379.3,9752.12,1198.42,2214.75,85721.93999999999,72556.65
E1608,49831.73,12054.83,5072.42,1864.68,4574.71,1840.2,2933.21,68823.66,59475.54000000001
E1609,60966.66,11464.96,4056.54,3003.35,7088.67,1758.2,3050.14,79491.51,67594.5
E1610,49941.19,6761.78,3688.92,2342.18,5018.62,1097.48,3953.0,62734.07,52664.97
E1611,90685.27,26472.41,5890.39,6531.18,9385.72,1746.92,1037.54,129579.25,117409.07
E1612,67933.59,16929.52,6911.75,6160.31,6494.46,1781.74,814.68,97935.17,88844.29
E1613,35263.51,3570.24,4103.27,1420.84,3035.52,1183.77,4441.86,44357.86,35696.71
E1614,90510.29,9691.89,12530.05,5132.71,7483.53,868.36,3954.84,117864.94,105558.21
E1615,78985.28,23375.58,4190.71,6771.89,11945.29,882.3,634.47,113323.46,99861.40000000001
E1616,63905.39,16443.97,4143.11,2303.89,4559.54,868.29,2869.92,86796.36,78498.61
E1617,43652.38,8355.48,4281.3,1462.09,8491.03,1128.69,3619.27,57751.25,44512.259999999995
E1618,93663.92,17436.04,5425.34,9026.66,6108.24,1243.08,4024.46,125551.95999999999,114176.18
E1619,53888.21,13279.35,3431.09,3784.35,5179.3,1573.04,2484.68,74383.0,65145.979999999996
E1620,33669.9,6374.13,2965.46,3133.74,4159.9,743.44,341.8,46143.229999999996,40898.09
E1621,38616.2,8284.7,2920.88,3355.34,4562.05,594.91,3301.95,53177.119999999995,44718.20999999999
E1622,86776.25,25943.49,5955.41,3450.1,4610.91,701.44,4766.84,122125.25000000001,112046.06000000001
E1623,24708.9,5062.42,1417.79,1588.17,3347.73,1524.05,4975.5,32777.28,22930.0
E1624,65164.3,13180.35,8157.79,3064.42,5107.88,1592.91,4843.24,89566.86,78022.83
E1625,79677.47,18572.87,6799.17,7364.73,12181.37,1072.11,1327.53,112414.23999999999,97833.22999999998
E1626,68335.03,11102.16,4232.64,2949.94,10606.9,1785.59,3181.15,86619.77,71046.13
E1627,36434.3,4409.95,5139.02,2315.8,3245.89,1902.07,3513.83,48299.07000000001,39637.280000000006
E1628,32320.3,5865.95,4143.81,2426.42,2825.77,1975.64,3035.17,44756.479999999996,36919.899999999994
E1629,40104.62,8809.58,4667.89,2771.69,7543.52,654.96,263.39,56353.780000000006,47891.91
E1630,86476.16,19312.35,9274.92,7391.61,5178.86,778.22,2957.04,122455.04000000001,113540.92000000001
E1631,62189.91,6970.06,7175.49,1998.08,5701.86,1298.28,3892.19,78333.54000000001,67441.21
E1632,96391.84,13628.93,7236.35,8721.29,10552.76,1866.64,3622.9,125978.41,109936.11
E1633,41341.66,5308.7,4128.07,1482.16,3983.65,1362.94,1677.31,52260.590000000004,45236.69
E1634,53950.42,13842.6,7861.22,3836.66,6682.37,1288.6,2469.66,79490.90000000001,69050.27
E1635,77857.09,11694.51,5381.28,4766.07,7665.45,628.89,1598.69,99698.94999999998,89805.91999999998
E1636,66313.95,16208.25,6787.31,5650.36,9595.13,742.71,2114.28,94959.87,82507.75
E1637,79209.09,18297.85,10950.11,7302.97,11971.77,603.83,3113.39,115760.02,100071.03
E1638,28184.67,8157.47,3203.53,1912.85,4790.15,1244.92,3648.74,41458.52,31774.71
E1639,94227.87,27134.44,9774.1,5948.94,14721.5,544.54,290.52,137085.35,121528.79000000001
E1640,57870.68,13341.47,3047.15,3703.15,4043.23,1949.5,1943.93,77962.44999999998,70025.78999999998
E1641,77477.29,8729.1,7129.79,7560.35,13166.63,1290.15,648.92,100896.53,85790.83
E1642,72623.16,11054.44,5284.15,2513.87,4526.89,1901.13,3580.46,91475.62,81467.14
E1643,89065.76,15089.86,8152.45,5205.88,7329.02,861.51,2756.96,117513.95,106566.45999999999
E1644,22495.42,2374.76,3136.29,1961.63,3276.91,1750.3,4325.32,29968.100000000002,20615.570000000003
E1645,52126.94,14249.76,5845.35,2054.28,6568.89,1726.25,4319.04,74276.33,61662.15
E1646,70381.48,20660.06,8778.39,3390.45,3541.94,1935.09,4651.58,103210.37999999999,93081.76999999999
E1647,22585.38,2778.98,3209.0,1838.15,2872.64,1478.86,1510.77,30411.510000000002,24549.24
E1648,95946.09,17046.57,7762.8,9142.76,13629.05,1620.37,2018.79,129898.22,112630.01000000001
E1649,39484.44,4873.86,3560.18,3034.09,6260.08,911.49,4231.3,50952.57000000001,39549.70000000001
E1650,24965.79,3659.12,2139.98,810.61,1558.23,746.47,2759.29,31575.5,26511.510000000002
E1651,38506.54,9346.36,4615.41,1564.61,2446.24,856.2,4205.93,54032.92,46524.549999999996
E1652,31783.73,3729.88,3402.31,1577.49,2432.16,977.26,1063.29,40493.409999999996,36020.7
E1653,55169.07,9788.09,4019.62,3029.27,7895.22,576.0,851.95,72006.05,62682.880000000005
E1654,94087.81,23492.73,5068.12,4128.06,8015.09,635.06,809.4,126776.71999999999,117317.16999999998
E1655,55946.48,8471.69,3785.99,2291.7,6835.43,610.62,4402.28,70495.86,58647.53
E1656,70378.66,9757.23,5752.69,2151.2,4403.6,738.86,454.1,88039.78,82443.22
E1657,36175.33,7036.23,2935.77,1349.18,5440.85,1730.18,2240.04,47496.509999999995,38085.439999999995
E1658,76711.68,13450.69,4877.99,5270.7,11727.72,1964.72,2367.29,100311.06,84251.33
E1659,48733.17,6824.89,5168.26,3752.86,9448.54,1555.56,3738.9,64479.18,49736.18
E1660,47636.73,10750.57,3013.41,3305.66,7556.41,915.3,3298.05,64706.37000000001,52936.610000000015
E1661,27248.32,5823.99,2174.26,1081.02,4253.97,1455.41,3208.38,36327.59,27409.829999999994
E1662,92840.08,22251.38,6394.6,5891.34,17935.83,1044.16,3732.64,127377.40000000001,104664.77
E1663,93399.66,19971.12,6063.81,9264.62,12020.62,1149.79,4597.58,128699.20999999999,110931.22
E1664,47884.57,12061.84,6800.81,4745.0,6614.02,1468.14,506.08,71492.22,62903.979999999996
E1665,30648.09,6487.55,3102.93,2940.01,2030.94,1060.43,3768.74,43178.58,36318.47
E1666,87569.51,23350.0,9446.22,3822.7,9032.24,1655.34,4547.61,124188.43,108953.23999999999
E1667,38903.69,9296.5,2254.69,2417.19,5707.24,812.0,3471.96,52872.07000000001,42880.87000000001
E1668,60468.74,6313.7,3205.08,2342.85,4115.56,1942.73,2608.52,72330.37000000001,63663.56000000001
E1669,29539.23,5203.22,2402.09,1354.97,3547.59,672.57,2907.38,38499.509999999995,31371.969999999994
E1670,34945.88,8671.97,3348.36,1764.54,3719.02,1051.27,4664.3,48730.75,39296.16
E1671,80993.28,15926.56,4120.71,6961.05,4101.21,1677.31,4265.2,108001.6,97957.88
E1672,33870.58,4428.78,4086.07,1699.63,4990.69,1427.15,746.93,44085.06,36920.28999999999
E1673,21037.75,2612.94,2758.34,631.81,2298.07,913.97,3616.98,27040.84,20211.82
E1674,33373.6,4163.96,4284.06,1558.86,1681.13,672.12,1320.53,43380.479999999996,39706.7
E1675,44556.1,5060.75,3596.44,3589.36,2585.55,1112.98,4851.48,56802.65,48252.64
E1676,58627.88,15909.17,4419.73,4166.95,6292.17,1222.66,2068.26,83123.73,73540.64
E1677,68063.27,14080.98,9249.1,3050.97,13160.7,1192.94,858.05,94444.32,79232.63
E1678,99997.33,22888.12,13689.52,5549.37,10316.66,1304.36,4112.76,142124.34,126390.56
E1679,36111.21,8217.22,2839.15,3232.77,3226.48,1031.43,1777.54,50400.35,44364.9
E1680,75624.84,10426.42,6486.02,3868.7,4405.84,999.24,3336.58,96405.98,87664.31999999999
E1681,75084.14,20008.3,6358.61,5105.27,12633.1,1536.93,1038.33,106556.32,91347.96
E1682,94410.31,18513.45,9035.82,5605.56,10454.45,1949.04,4943.62,127565.13999999998,110218.02999999998
E1683,81488.3,20754.49,4772.78,3851.91,8431.43,926.95,85.04,110867.48000000001,101424.06000000001
E1684,34083.25,5709.49,4566.93,3062.65,3923.07,1127.4,1835.23,47422.32,40536.619999999995
E1685,41765.52,11662.07,3402.4,4009.0,3370.15,731.76,2880.28,60838.99,53856.799999999996
E1686,92643.03,10917.49,5382.38,5830.9,5828.32,1935.17,2869.13,114773.8,104141.18000000001
E1687,55853.09,13031.33,4339.45,3950.3,9980.96,1817.7,2829.39,77174.17,62546.119999999995
E1688,36619.32,4108.78,4184.55,2959.0,5447.02,908.28,4548.82,47871.65,36967.53
E1689,53896.76,8319.04,7387.68,2577.17,10682.55,1180.53,1091.12,72180.65000000001,59226.45000000001
E1690,82142.86,14689.44,8046.64,7335.05,12416.81,1349.99,2450.16,112213.99,95997.03
E1691,78953.53,19459.2,7230.74,5087.27,7155.83,1159.84,4330.35,110730.74,98084.72
E1692,53056.91,5785.05,3362.79,3836.05,2679.56,1812.52,397.78,66040.8,61150.94
E1693,85630.01,20220.81,11841.78,8557.94,11119.56,1519.16,4317.67,126250.54,109294.15
E1694,76381.23,11763.07,8632.86,4598.78,6239.72,1025.9,4015.5,101375.93999999999,90094.81999999999
E1695,83380.86,19791.12,11176.97,5748.84,15801.44,1091.84,3748.59,120097.79,99455.92
E1696,63424.68,10292.04,5243.91,4836.71,11234.33,633.86,4655.29,83797.34000000001,67273.86000000002
E1697,42317.73,5430.74,5699.48,2116.2,5086.56,1166.96,3451.73,55564.149999999994,45858.899999999994
E1698,45930.91,5143.01,5291.0,1545.76,8729.83,1889.33,698.45,57910.68000000001,46593.07000000001
E1699,41136.06,5979.0,3607.43,2941.91,6263.19,1161.67,47.57,53664.399999999994,46191.969999999994
E1700,97289.42,28069.99,6428.58,3271.24,6049.14,1431.8,2871.03,135059.22999999998,124707.25999999998
E1701,93778.76,11235.41,10559.72,4543.45,16316.64,1179.71,1317.01,120117.34,101303.98
E1702,95221.51,20203.31,8574.92,3983.3,14208.16,1998.02,4658.93,127983.04,107117.93
E1703,82633.8,17146.2,9821.62,5779.45,4330.73,1657.49,1294.04,115381.06999999999,108098.81
E1704,69288.96,10182.67,8476.48,2837.11,12420.76,1454.06,2435.48,90785.22,74474.92
E1705,25046.07,6185.3,3640.79,1289.25,3752.89,1074.38,4644.57,36161.409999999996,26689.569999999996
E1706,24070.58,5712.85,2382.85,1964.81,3937.17,1008.91,2228.66,34131.09,26956.35
E1707,59146.27,13267.49,7700.72,2987.51,6285.14,673.31,3328.04,83101.98999999999,72815.49999999999
E1708,45622.82,11520.9,2885.79,3460.0,4839.53,1265.47,270.31,63489.51,57114.200000000004
E1709,37717.88,7656.06,2962.46,2706.83,6626.58,1649.35,295.91,51043.229999999996,42471.39
E1710,21753.22,2511.09,2148.2,1816.38,2869.78,1742.99,4658.28,28228.890000000003,18957.840000000004
E1711,32315.69,9385.85,3018.12,3096.47,2975.17,587.77,3499.54,47816.130000000005,40753.65000000001
E1712,99603.64,16950.39,9903.8,5452.03,11249.06,932.68,2321.6,131909.86000000002,117406.52000000002
E1713,82843.86,16778.33,11533.05,4487.36,6393.16,1761.56,1942.23,115642.6,105545.65000000001
E1714,61347.9,6476.76,6058.9,5798.16,4883.42,1662.09,1744.36,79681.72,71391.85
E1715,42192.26,4952.8,3686.77,2771.15,4645.24,1584.09,1830.42,53602.98,45543.23
E1716,33512.31,5034.23,2957.29,2598.84,6561.54,614.82,802.48,44102.67,36123.83
E1717,42013.76,11064.82,3356.18,2713.76,5489.43,617.13,3928.42,59148.520000000004,49113.54000000001
E1718,86134.48,22016.99,7927.82,3132.26,11834.83,1593.0,745.4,119211.55,105038.32
E1719,53193.23,5404.01,3217.91,5281.71,4062.77,1116.99,2535.9,67096.86000000002,59381.20000000001
E1720,75544.62,10737.51,7743.02,7345.44,6477.19,833.18,3137.14,101370.59,90923.08
E1721,51335.97,9779.88,2694.32,2003.66,10070.34,1778.07,3082.17,65813.83,50883.25
E1722,25738.21,3215.25,2657.89,2006.53,4591.51,1335.24,332.68,33617.88,27358.449999999997
E1723,76342.65,8521.53,4720.73,4646.12,4889.27,1900.79,2436.32,94231.02999999998,85004.64999999998
E1724,99555.68,26638.57,8772.4,3404.32,15868.0,1988.14,3223.57,138370.97,117291.26000000001
E1725,42776.38,9525.83,5408.96,2854.15,3882.12,634.69,2148.1,60565.32,53900.41
E1726,69480.97,9435.95,3924.54,5543.51,12856.2,1883.82,3427.62,88384.96999999999,70217.32999999999
E1727,70152.74,17020.09,7680.22,3999.94,4153.76,813.92,2120.85,98852.99,91764.46
E1728,95338.99,11619.79,10024.82,9131.73,4780.14,528.6,2497.79,126115.33,118308.8
E1729,52662.09,15145.55,7211.88,2767.25,7136.33,1921.17,320.14,77786.77,68409.13
E1730,54465.41,10929.39,5228.77,5030.24,4487.88,532.54,3776.67,75653.81000000001,66856.72000000002
E1731,66094.86,6967.39,3715.84,4268.43,3780.35,1222.77,860.92,81046.51999999999,75182.48
E1732,91365.14,25782.65,8514.15,7206.66,7580.27,1949.6,852.96,132868.6,122485.77
E1733,99724.53,27616.48,13309.54,3047.69,5579.49,853.53,3446.77,143698.24,133818.44999999998
E1734,85599.92,9141.22,4331.3,5510.9,13953.92,1137.13,593.91,104583.34,88898.38
E1735,70882.01,13040.92,4674.96,2269.14,13792.62,536.49,803.07,90867.03,75734.85
E1736,40453.07,11995.98,4143.1,2209.39,6591.88,1198.94,4394.13,58801.54,46616.59
E1737,42480.56,9238.99,5431.14,3076.34,5950.06,1314.02,3102.81,60227.03,49860.14
E1738,30599.7,3505.62,3641.33,1016.08,4685.34,1122.67,651.58,38762.73,32303.140000000003
E1739,80116.41,12261.93,9435.81,5656.02,13766.67,617.39,3354.67,107470.17,89731.44
E1740,97976.76,21198.26,14436.82,7513.29,10495.32,1676.53,4005.37,141125.13,124947.91
E1741,27337.22,6764.47,1543.48,2356.01,4733.05,650.56,4760.57,38001.18000000001,27857.000000000007
E1742,99781.91,24655.29,5047.71,8811.75,15239.91,1835.03,3070.0,138296.66000000003,118151.72000000003
E1743,69939.81,13344.94,5274.96,5670.37,10434.41,1129.68,4747.22,94230.08,77918.77
E1744,80858.14,16053.05,7172.05,5432.2,14702.63,546.58,2119.45,109515.44,92146.78
E1745,80354.05,20035.02,4878.57,2430.52,12841.66,1144.89,2159.33,107698.16000000002,91552.28000000001
E1746,85605.59,13894.24,7876.47,7851.67,5307.83,1820.77,4223.33,115227.97,103876.04000000001
E1747,30378.23,6216.22,2576.01,2686.9,4466.84,1360.33,4576.73,41857.36,31453.46
E1748,71275.54,11294.23,9574.5,6926.76,7956.09,1750.78,2184.75,99071.02999999998,87179.40999999999
E1749,43313.79,4416.25,4104.79,2248.03,5187.15,1857.31,947.79,54082.86,46090.61
E1750,90724.5,9643.55,8748.84,6427.22,11895.04,1877.03,2110.34,115544.11,99661.7
E1751,31198.6,4050.14,2855.0,2298.22,3336.65,1919.03,2074.43,40401.96,33071.85
E1752,77520.11,21972.74,6318.1,3118.06,8757.24,1096.59,3303.84,108929.01000000001,95771.34000000001
E1753,50276.54,5600.69,3838.22,2924.2,7618.34,1667.7,2209.92,62639.65,51143.69
E1754,25295.96,3555.27,3063.15,1571.63,3198.42,1571.89,2318.64,33486.01,26397.06
E1755,73313.75,19784.7,6907.16,4220.7,9489.69,1825.64,1082.62,104226.31,91828.36
E1756,64795.6,11351.06,5931.09,3244.83,4635.15,520.82,975.57,85322.58,79191.04000000001
E1757,75443.55,12944.41,7899.94,3353.56,8301.07,1306.92,1658.08,99641.46,88375.39000000001
E1758,22601.94,5944.89,1190.83,1590.87,2823.83,642.26,4703.56,31328.529999999995,23158.879999999994
E1759,53851.9,12166.61,4902.52,4727.33,9285.59,1702.95,1071.26,75648.36000000002,63588.56000000001
E1760,96174.29,12288.15,6266.77,3002.44,17932.1,556.01,1719.24,117731.65,97524.29999999999
E1761,42204.96,11982.33,3948.07,3885.14,2336.52,1333.15,1285.12,62020.5,57065.71
E1762,73958.81,10494.71,7861.84,4912.91,9824.03,898.51,3800.39,97228.26999999999,82705.34
E1763,60462.89,15217.74,6725.57,5949.44,10480.87,720.93,139.76,88355.64000000001,77014.08000000002
E1764,22492.05,4717.86,1461.99,2201.24,4018.82,929.81,4821.2,30873.14,21103.309999999998
E1765,70995.95,19582.65,10123.86,2545.2,9882.29,1099.55,633.71,103247.66,91632.11
E1766,31388.47,7974.11,1800.64,2395.52,2189.75,1438.07,399.31,43558.74,39531.61
E1767,90842.99,12217.41,5585.88,8087.15,11510.21,1904.71,1937.4,116733.43000000001,101381.11000000002
E1768,38212.62,9740.22,5615.47,2183.31,3200.1,1690.22,3936.37,55751.62,46924.93000000001
E1769,62097.29,14513.38,5415.33,2124.37,7045.97,1536.38,1900.39,84150.37,73667.62999999999
E1770,48130.66,5611.09,4909.68,4527.74,6557.32,1853.44,2929.43,63179.17,51838.979999999996
E1771,25075.48,6007.16,2410.12,1776.77,2801.09,1139.8,2731.74,35269.53,28596.899999999998
E1772,36779.33,10639.46,4667.11,2071.4,3873.41,1938.02,1065.03,54157.3,47280.840000000004
E1773,54599.3,13580.76,6717.42,3160.48,7112.96,1217.84,3508.58,78057.95999999999,66218.57999999999
E1774,63662.43,7390.11,5001.63,6304.35,9893.14,1503.68,251.5,82358.52,70710.20000000001
E1775,34466.83,7675.5,5082.66,1036.81,5844.1,850.6,508.44,48261.8,41058.66
